ledger_id	path_b64	display_path	entry_type	hidden	size_bytes	modified_epoch	category	git_kind	git_head	git_common_dir	upstream_state	risk	disposition	destination	backup_ref	verification	status	notes
home-b9a5809f5230d5f8d7036f06a3b98690925161233e686d343cc0a2ac07ef31dd	L1VzZXJzL2tvb3NoYXBhcmkvLndnZXQtaHN0cw==	/Users/kooshapari/.wget-hsts	file	true	209	1771886102	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-b234e8a40c624509995f21673122b7f1d81c27d059cf92106b72ed57482c059a	L1VzZXJzL2tvb3NoYXBhcmkvLndpZ2d1bS11cGRhdGUtY2hlY2suanNvbg==	/Users/kooshapari/.wiggum-update-check.json	file	true	52	1777199771	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-fe20497af6d0d453668438e37ae112d31072a678e16749d4e01165a164a56053	L1VzZXJzL2tvb3NoYXBhcmkvLndpbmRzdXJm	/Users/kooshapari/.windsurf	directory	true	96	1765165189	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-9c52130590e049fd46e19e1b77725456a247ce1f69c893d56d7fdb02804044dd	L1VzZXJzL2tvb3NoYXBhcmkvLnhjb2RlLW1jcC1zZXJ2ZXI=	/Users/kooshapari/.xcode-mcp-server	directory	true	64	1764305589	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-c9a9a216d9e22ad2b11bda530b46ff4e53e9c9c5ae90d72d39bc1d087e0f08bd	L1VzZXJzL2tvb3NoYXBhcmkvLnhvbnNocmM=	/Users/kooshapari/.xonshrc	file	true	635	1745819883	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-0def9bfc9b94026a3621802acb60ebc75ed2960f4635fd8c3fa0a4bbc0a8575b	L1VzZXJzL2tvb3NoYXBhcmkvLnlhcm4=	/Users/kooshapari/.yarn	directory	true	128	1777033083	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-af17ab3fb0689d00b30895e78a09847598f1eb461fc5a3c42b43a439686ace72	L1VzZXJzL2tvb3NoYXBhcmkvLnpjb21wZHVtcA==	/Users/kooshapari/.zcompdump	file	true	49361	1783217115	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-b5ca809bb7570cb7c482952367a40055777e106ae2c46bb97f700e8d246fa4d7	L1VzZXJzL2tvb3NoYXBhcmkvLnplbi1tY3A=	/Users/kooshapari/.zen-mcp	directory	true	128	1756711476	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-a1215ab21ad1ed4f62effd02182f5334b03741ca0d3f4c595bb502995c189e15	L1VzZXJzL2tvb3NoYXBhcmkvLnplbl9tY3BfYmF0Y2hlcy5qc29u	/Users/kooshapari/.zen_mcp_batches.json	file	true	3960	1760232391	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-a8e21ca3b98c0a6b90a95c771c502e34720f5e8b17acf6d658ef4d276d614522	L1VzZXJzL2tvb3NoYXBhcmkvLnpmdW5j	/Users/kooshapari/.zfunc	directory	true	160	1770947218	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-6908be01f8b5ab84c9405fbdfa1406cdb2ff1cb0163322f6c1e68fd7d902468e	L1VzZXJzL2tvb3NoYXBhcmkvLnpoaXN0b3J5	/Users/kooshapari/.zhistory	file	true	60173	1783479699	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-9f5b27536981caebe99ddfe948eb0301d91bac4b6ac064b7fc01a9c8ff19b47a	L1VzZXJzL2tvb3NoYXBhcmkvLnpwcm9maWxl	/Users/kooshapari/.zprofile	file	true	777	1781343546	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-99b81bb114fe52643450bba00c586fd2a5632fbfc90906d9863ea8e83eded4b1	L1VzZXJzL2tvb3NoYXBhcmkvLnpwcm9maWxlLmJhaw==	/Users/kooshapari/.zprofile.bak	file	true	42	1714789547	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-0be1367b999b4ec010202f21889dedb9f64d271d7910c9dc2c51f34ed69a6751	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaA==	/Users/kooshapari/.zsh	directory	true	160	1771391060	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-82a39f5311c7706cdab7c447b79919ed71cc25679bccca9c54e736887f237fc6	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaF93b3JrdHJlZV9nb3Zlcm5hbmNlLnpzaA==	/Users/kooshapari/.zsh_worktree_governance.zsh	file	true	2316	1771812054	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-313cdbcb091a8d276b15569b2b0a22f0a91f2421b92daa7fd0411b7154db8244	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaF9hZHZhbmNlZC56c2g=	/Users/kooshapari/.zsh_advanced.zsh	file	true	14953	1771987781	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-2dee96d7419b5560c6d938a2acedd3b58df9c23a5031f415412e05d29826c73c	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaF9idW5kbGUuenNo	/Users/kooshapari/.zsh_bundle.zsh	file	true	2454	1774683514	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-446cf43cf4b4d374254c75728ee8dd3fc972a15a5c0f1874ff6544d7c7a55153	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaF9idW5kbGUuenNoLnp3Yw==	/Users/kooshapari/.zsh_bundle.zsh.zwc	file	true	228496	1771295777	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-86a62654195926e5b5008504a5182129dd435ceab96bbe689cb5fa9d3cb016fa	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaF9jYWNoZQ==	/Users/kooshapari/.zsh_cache	directory	true	384	1771291385	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-7023349be9c1fcf33128339c23b50be5b66348d86f534c4a1307e23c1767bc86	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaF9kZWphX3Z1X2hpc3Rvcnk=	/Users/kooshapari/.zsh_deja_vu_history	file	true	1162	1771405342	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-1f7f0367e1d20b54a9b84e21fb1a76c411ddcc11356edf785308382f03194502	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaF9mb3JrX2RpYWdub3N0aWMuenNo	/Users/kooshapari/.zsh_fork_diagnostic.zsh	file	true	2865	1781565996	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-8a100718f18243536af68aa7f7c3a807ab906addc465683f0eaf08a61c2b6c2f	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaF9mb3JrX2d1YXJkaWFuLnpzaA==	/Users/kooshapari/.zsh_fork_guardian.zsh	file	true	20124	1781566161	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-56ba7d7acca3c8027a7f54dec0aa9d5f757368153fdcb47b22071d73170a0775	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaF9oaXN0b3J5	/Users/kooshapari/.zsh_history	file	true	39121	1784088259	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-13a907961d1b921203572e52d46ef3a50775061a520b99a16dbc0121fdcc4789	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaF9vcHRpbWl6YXRpb24uenNo	/Users/kooshapari/.zsh_optimization.zsh	file	true	9082	1771987781	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-e0e0527a02984b606e7ab7a23eed142913f87c5cb9f88f4f47eaba903d23d899	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaF9wbHVnaW5zLnpzaA==	/Users/kooshapari/.zsh_plugins.zsh	file	true	79744	1771290860	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-221b2d2c1078252d4e19b2406ae9861a0402b4f0b772f4e790bf91bab5f97907	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaF9wbHVnaW5zLnpzaC56d2M=	/Users/kooshapari/.zsh_plugins.zsh.zwc	file	true	99120	1771290860	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-97cc80f8b3c725ae745e8ad6bb47df68f9c4ae5cd87c03edeafbada13722f7c9	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaF9wcm90ZWN0ZWRfcHJvY2Vzc2VzLnpzaA==	/Users/kooshapari/.zsh_protected_processes.zsh	file	true	5683	1781566174	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-ea5b37569efa32a16a5e62e9558a9751e2f80f15fdb215d072c5c23afb0add8f	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaF9zYWZlZ3VhcmRzLnpzaA==	/Users/kooshapari/.zsh_safeguards.zsh	file	true	17506	1781564787	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-2e24f58f9f32325362fa160067b65168c2390608dc28b520a878ec055888f406	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaF9zZXNzaW9ucw==	/Users/kooshapari/.zsh_sessions	directory	true	256	1784074975	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-0ad324ed24a772852dc599bc3948951037616fb506bb4f9675404ee24c5f85b5	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaGVudg==	/Users/kooshapari/.zshenv	file	true	1787	1775163231	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-c6f41b1061ec04a954e7b2c307b80a58af73ce907791655e30bd13c5c4866bf2	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaGVudi5wcmUtZm9yay1oYXJkZW4tMjAyNjAyMTUtMjIzNjE5LmJhaw==	/Users/kooshapari/.zshenv.pre-fork-harden-20260215-223619.bak	file	true	305	1771223779	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-73827c3d8a869346201c75916a21fc2d2d9b8783eff22e6cdb42b090e81b1f6b	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaHJj	/Users/kooshapari/.zshrc	file	true	7077	1783898339	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-a78307f2104a39e5f37c8463ce44b8971bbd16d9ce0410e07116f1e5fd1da166	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaHJjLmJhY2t1cA==	/Users/kooshapari/.zshrc.backup	file	true	848	1757291238	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-1ff41959514f693103a05ce737ad195f4fa3eeca15599e5578aa6c0fabd84cf4	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaHJjLmJhY2t1cC4yMDI2MDIyNDE5Mzc1OQ==	/Users/kooshapari/.zshrc.backup.20260224193759	file	true	4225	1771987079	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-e0a59668f0a3719c65dfc67282f991787274a3fc0f1d65b84d966a332dc6bf26	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaHJjLmJhaw==	/Users/kooshapari/.zshrc.bak	file	true	6187	1774762404	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-f35738057b6c42676730fbbcf287b36b7e843645b16b4f728e04e70ed22a7b34	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaHJjLmJhay4yMDI2LTAzLTI0XzE4LTEyLTIz	/Users/kooshapari/.zshrc.bak.2026-03-24_18-12-23	file	true	3737	1772334601	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-d2e249e5c7b304f3cd2e1c36749f434e8a7b12390cb84513a026b60cd5f41f09	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaHJjLmJhay4yMDI2LTAzLTI0XzE4LTEzLTQz	/Users/kooshapari/.zshrc.bak.2026-03-24_18-13-43	file	true	4673	1774401213	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-cb9f2855f2de4f09fdb15aa9f78686acb6ea25ac07dda316686ab4b791238a56	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaHJjLmJhay4yMDI2LTAzLTI0XzE4LTIyLTE3	/Users/kooshapari/.zshrc.bak.2026-03-24_18-22-17	file	true	4674	1774401573	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-2dd96751ed071f0cf8ad6307c2f5baf9630b94500732da42f40c4b4b917d1275	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaHJjLmJhay4yMDI2LTAzLTI0XzE4LTUzLTM4	/Users/kooshapari/.zshrc.bak.2026-03-24_18-53-38	file	true	4674	1774401737	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-cf65cb76e9b87eaf6cb8bc4a2a12d01b58da670220458ce5e397f2e2cd187fe1	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaHJjLmJhay4yMDI2LTAzLTI0XzIzLTE2LTI2	/Users/kooshapari/.zshrc.bak.2026-03-24_23-16-26	file	true	4490	1774404006	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-a7d9ff6ed0c66a83e0a5c6e55ddd4cc7a21878f008a3a850f24f42f88551a496	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaHJjLmJhay4yMDI2LTAzLTI1XzIxLTU3LTM4	/Users/kooshapari/.zshrc.bak.2026-03-25_21-57-38	file	true	3342	1774489244	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-d15771c7654696f3a14dac9c8bbb55324e8f1ddde9cdc227eb90d27321747fa5	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaHJjLmJhay4yMDI2LTAzLTMwXzA1LTQzLTMz	/Users/kooshapari/.zshrc.bak.2026-03-30_05-43-33	file	true	7954	1774772257	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-001677c0346a7cc99dd925b6ebcaa5f9d7f67efb095c22c7b1ced97c4b56e6aa	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaHJjLmxvY2Fs	/Users/kooshapari/.zshrc.local	file	true	8028	1782831252	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-d1cb2cb7ce91fda59386dc5c1570890c135d7c8c243d33347e5448af48d2a535	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaHJjLnNhZmUta2lsbA==	/Users/kooshapari/.zshrc.safe-kill	file	true	1111	1783550364	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-81c407d01793a4a1df80174eece67007c81175cec99058c228359ff2238ebfc1	L1VzZXJzL2tvb3NoYXBhcmkvLnpzaHJjLnp3Yw==	/Users/kooshapari/.zshrc.zwc	file	true	11208	1771293158	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-46d3cb920f0e3377ae1d1df7d6f87596b7b6461476bfce5c06bbc7130e4c8c5f	L1VzZXJzL2tvb3NoYXBhcmkvLnpzdGVtcA==	/Users/kooshapari/.zstemp	file	true	1442	1745819883	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-98bada9e5833abb3875627a4742e079c87f57539ece623994a714ce9e9cfc20b	L1VzZXJzL2tvb3NoYXBhcmkvMGU1NDZjZDItMDBlOS00MjY5LWJiMDUtYTIzMDg3MjkwMmIwX3J3XzYwMC5wbmc=	/Users/kooshapari/0e546cd2-00e9-4269-bb05-a230872902b0_rw_600.png	file	false	246004	1777436817	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-3d827dbdd8ed3c46cab3fab3256eca39be6a2b4f82bf331fd24a44239b7245ad	L1VzZXJzL2tvb3NoYXBhcmkvMQ==	/Users/kooshapari/1	file	false	0	1772087250	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-f7e4be930b7befb1bbb115df5e4415b0c70b22a99ecfedda7a44d34424cd6f55	L1VzZXJzL2tvb3NoYXBhcmkvMjAyNi0wNS0yMy1tZWxvc3Zpei1zY29wZS12MC4xLWRyYWZ0Lm1k	/Users/kooshapari/2026-05-23-melosviz-scope-v0.1-draft.md	file	false	92	1779590664	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-2baa6e70a08b255489b0f5acc670ccb7977a99477239ac4d7f521549d3bcaeb6	L1VzZXJzL2tvb3NoYXBhcmkvMjAyNi0wNS0yNV8yMS00My0wMy1kdW1wLmpzb24=	/Users/kooshapari/2026-05-25_21-43-03-dump.json	file	false	1209887	1779770583	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-aaebe71097e8c82ad1a1b4cecac6c7af5b653c9c07570fbaa2edfba8c85a684c	L1VzZXJzL2tvb3NoYXBhcmkvMjAyNi0wNS0yNV8yMS00My0wNC1kdW1wLmpzb24=	/Users/kooshapari/2026-05-25_21-43-04-dump.json	file	false	330107	1779770584	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-2aa3265df13bfa9290f06bbd4072349a6c1cdc195c02043ec12396ff205a080b	L1VzZXJzL2tvb3NoYXBhcmkvMjAyNi0wNS0yNV8yMS00My0wNS1kdW1wLmpzb24=	/Users/kooshapari/2026-05-25_21-43-05-dump.json	file	false	355495	1779770585	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-79101139cfab859986aca791b4a16805e9b4464a880e1723bba9d22ab9790dcc	L1VzZXJzL2tvb3NoYXBhcmkvMjAyNi0wNS0yNV8yMS00My0wNi1kdW1wLmpzb24=	/Users/kooshapari/2026-05-25_21-43-06-dump.json	file	false	331268	1779770586	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-603288b35cba8e7a5d9b7450c25c028318522715c80dccc7013fd5748b2fea28	L1VzZXJzL2tvb3NoYXBhcmkvMjAyNi0wNS0yNV8yMS00My0xNS1kdW1wLmpzb24=	/Users/kooshapari/2026-05-25_21-43-15-dump.json	file	false	312295	1779770595	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-b3e349c29602d9ec11bfd14b0c7f798e7b5700faf3b89f31119febfb6b73e33e	L1VzZXJzL2tvb3NoYXBhcmkvMjAyNi0wNy0xM18xOC0xMS0yOS1kdW1wLmpzb24=	/Users/kooshapari/2026-07-13_18-11-29-dump.json	file	false	821218	1783991495	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-47b6b131b8b276ecaabeb2228170b3747456ebd4a92949d96427db12620a0418	L1VzZXJzL2tvb3NoYXBhcmkvMjAyNi0wNy0xM18xOC0xMi0wNi1kdW1wLmpzb24=	/Users/kooshapari/2026-07-13_18-12-06-dump.json	file	false	821218	1783991527	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-72408d379ca9868a516d3b28bea216755dd6bd615765730194bfc69740698367	L1VzZXJzL2tvb3NoYXBhcmkvMjAyNi0wNy0xM18yMi0wNi0wMi1kdW1wLmpzb24=	/Users/kooshapari/2026-07-13_22-06-02-dump.json	file	false	1519846	1784005562	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-c6e1fa47545246acfccc7bcc3f510b7ca561a12f8698aeb4f1718e35935241a2	L1VzZXJzL2tvb3NoYXBhcmkvMjAyNi0wNy0xM18yMi0wNi0xNi1kdW1wLmpzb24=	/Users/kooshapari/2026-07-13_22-06-16-dump.json	file	false	821218	1784005576	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-2d3c25f5fac4fc83d4382b23f60375e0369e5306ef6b5786c923b6cfb88c0e58	L1VzZXJzL2tvb3NoYXBhcmkvMjAyNi0wNy0xM18yMi0wNi0yMS1kdW1wLmpzb24=	/Users/kooshapari/2026-07-13_22-06-21-dump.json	file	false	821218	1784005581	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-49adbd97a85143fd1831a874b3a47b901ed82b4619360b2b45dd18222c85d517	L1VzZXJzL2tvb3NoYXBhcmkvQ0xBVURFLm1k	/Users/kooshapari/CLAUDE.md	file	false	15251	1774838132	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-e6484b7eafb846187b2d9627968445ba4e2c3e22079f8e23ade77b9e3d8a711e	L1VzZXJzL2tvb3NoYXBhcmkvQ29kZVByb2plY3Rz	/Users/kooshapari/CodeProjects	directory	false	1152	1784146931	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-ca2dced33cc5880ca92f60b5cfa0f014596c02f39dfa6efcd3de0b5f987ef977	L1VzZXJzL2tvb3NoYXBhcmkvQ3JlYXRpdmUgQ2xvdWQgRmlsZXMgQ29tcGFueSBBY2NvdW50IEFSSVpPTkEgU1RBVEUgVU5JVkVSU0lUWSBrcGFyaWRlaEBhc3UuZWR1IDI0MTAwNkUyNjRBRTAxOEUwQTQ5NUUzOEBhc3UuZWR1	/Users/kooshapari/Creative\ Cloud\ Files\ Company\ Account\ ARIZONA\ STATE\ UNIVERSITY\ kparideh@asu.edu\ 241006E264AE018E0A495E38@asu.edu	directory	false	96	1738637853	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-3e6b8b2d774430daaac50386e1fb91636d1ed10a9f32401312ae21945770325a	L1VzZXJzL2tvb3NoYXBhcmkvQUdFTlRTLm1k	/Users/kooshapari/AGENTS.md	file	false	111825	1774429530	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-a415b96b93213cd870b984a7f5351bf77b9cfc518f241782fa520934c5eb6dcb	L1VzZXJzL2tvb3NoYXBhcmkvQXBwbGljYXRpb25z	/Users/kooshapari/Applications	directory	false	384	1784086525	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-f673bb104d404afa33748630e42b4f431196b52d62e7114c18b6c328323540ad	L1VzZXJzL2tvb3NoYXBhcmkvQXJjaGl2ZXM=	/Users/kooshapari/Archives	directory	false	96	1774809787	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-e16810271b1cabeb0ea38a3ed38f75d2f4a5cb88cf6f4ba590bac7c921f3f576	L1VzZXJzL2tvb3NoYXBhcmkvRG93bmxvYWRz	/Users/kooshapari/Downloads	directory	false	55168	1784086178	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
home-3275618a08463c4c05525414d6296ba5d30c29de3c5543063cdd20b5e281bc69	L1VzZXJzL2tvb3NoYXBhcmkvRG9jdW1lbnRz	/Users/kooshapari/Documents	directory	false	9504	1784083031	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	PENDING	PENDING	PENDING	PENDING	PENDING	
